id_kks,value,session_date,session_id,cycle_id,tm_update
11,1.563e-39,2020-05-28-16:06:45,6623,34,1590671240.62091
12,1.56371e-39,2020-05-28-16:06:45,6623,34,1590671240.62317
13,-107500.0,2020-05-28-16:06:45,6623,34,1590671240.62574
14,-125.662,2020-05-28-16:06:45,6623,34,1590671240.628
15,-110.43,2020-05-28-16:06:45,6623,34,1590671240.63023
16,-121.641,2020-05-28-16:06:45,6623,34,1590671240.63261
17,-0.000161133,2020-05-28-16:06:45,6623,34,1590671240.63586
18,0.000107422,2020-05-28-16:06:45,6623,34,1590671240.63852
19,0.000205078,2020-05-28-16:06:45,6623,34,1590671240.64123
20,3.41797e-05,2020-05-28-16:06:45,6623,34,1590671240.64398
9,1.56156e-39,2020-05-28-16:06:45,6623,35,1590671241.64857
10,1.56228e-39,2020-05-28-16:06:45,6623,35,1590671241.65397
11,1.563e-39,2020-05-28-16:06:45,6623,35,1590671241.65652
12,1.56371e-39,2020-05-28-16:06:45,6623,35,1590671241.65918
13,-107500.0,2020-05-28-16:06:45,6623,35,1590671241.66211
14,-125.66,2020-05-28-16:06:45,6623,35,1590671241.66475
15,-110.426,2020-05-28-16:06:45,6623,35,1590671241.66732
16,-121.645,2020-05-28-16:06:45,6623,35,1590671241.66984
17,-0.000205078,2020-05-28-16:06:45,6623,35,1590671241.67301
18,2.92969e-05,2020-05-28-16:06:45,6623,35,1590671241.67612
19,0.000224609,2020-05-28-16:06:45,6623,35,1590671241.6789
20,7.8125e-05,2020-05-28-16:06:45,6623,35,1590671241.68187
9,1.56156e-39,2020-05-28-16:06:45,6623,36,1590671242.68667
10,1.56228e-39,2020-05-28-16:06:45,6623,36,1590671242.70153
11,1.563e-39,2020-05-28-16:06:45,6623,36,1590671242.70392
12,1.56371e-39,2020-05-28-16:06:45,6623,36,1590671242.70636
13,-107501.0,2020-05-28-16:06:45,6623,36,1590671242.7092
14,-125.661,2020-05-28-16:06:45,6623,36,1590671242.71176
15,-110.423,2020-05-28-16:06:45,6623,36,1590671242.71446
16,-121.646,2020-05-28-16:06:45,6623,36,1590671242.71696
17,-0.000224609,2020-05-28-16:06:45,6623,36,1590671242.72027
18,0.000166016,2020-05-28-16:06:45,6623,36,1590671242.72319
19,0.000209961,2020-05-28-16:06:45,6623,36,1590671242.72589
20,6.83594e-05,2020-05-28-16:06:45,6623,36,1590671242.72856
9,1.56156e-39,2020-05-28-16:06:45,6623,37,1590671243.73649
10,1.56228e-39,2020-05-28-16:06:45,6623,37,1590671243.75072
11,1.563e-39,2020-05-28-16:06:45,6623,37,1590671243.75297
12,1.56371e-39,2020-05-28-16:06:45,6623,37,1590671243.75523
13,-107503.0,2020-05-28-16:06:45,6623,37,1590671243.75785
14,-125.665,2020-05-28-16:06:45,6623,37,1590671243.76011
15,-110.429,2020-05-28-16:06:45,6623,37,1590671243.7623
16,-121.643,2020-05-28-16:06:45,6623,37,1590671243.76447
17,-0.00034668,2020-05-28-16:06:45,6623,37,1590671243.76744
18,-1.46484e-05,2020-05-28-16:06:45,6623,37,1590671243.76993
19,-4.88281e-05,2020-05-28-16:06:45,6623,37,1590671243.77215
20,-2.92969e-05,2020-05-28-16:06:45,6623,37,1590671243.77442
9,1.56156e-39,2020-05-28-16:06:45,6623,38,1590671244.77871
10,1.56228e-39,2020-05-28-16:06:45,6623,38,1590671244.78448
11,1.563e-39,2020-05-28-16:06:45,6623,38,1590671244.78739
12,1.56371e-39,2020-05-28-16:06:45,6623,38,1590671244.79017
13,-107501.0,2020-05-28-16:06:45,6623,38,1590671244.79299
14,-125.656,2020-05-28-16:06:45,6623,38,1590671244.79565
15,-110.42,2020-05-28-16:06:45,6623,38,1590671244.79813
16,-121.635,2020-05-28-16:06:45,6623,38,1590671244.80032
17,-0.0003125,2020-05-28-16:06:45,6623,38,1590671244.80316
18,0.0,2020-05-28-16:06:45,6623,38,1590671244.80556
19,0.000327148,2020-05-28-16:06:45,6623,38,1590671244.80787
20,2.92969e-05,2020-05-28-16:06:45,6623,38,1590671244.8101
9,1.56156e-39,2020-05-28-16:06:45,6623,39,1590671245.81468
10,1.56228e-39,2020-05-28-16:06:45,6623,39,1590671245.82996
11,1.563e-39,2020-05-28-16:06:45,6623,39,1590671245.83271
12,1.56371e-39,2020-05-28-16:06:45,6623,39,1590671245.83548
13,-107500.0,2020-05-28-16:06:45,6623,39,1590671245.83855
14,-125.658,2020-05-28-16:06:45,6623,39,1590671245.8413
15,-110.425,2020-05-28-16:06:45,6623,39,1590671245.84415
16,-121.64,2020-05-28-16:06:45,6623,39,1590671245.84697
17,-0.000151367,2020-05-28-16:06:45,6623,39,1590671245.85034
18,-9.76563e-06,2020-05-28-16:06:45,6623,39,1590671245.85311
19,0.000229492,2020-05-28-16:06:45,6623,39,1590671245.85579
20,-7.8125e-05,2020-05-28-16:06:45,6623,39,1590671245.85841
9,1.56156e-39,2020-05-28-16:06:45,6623,40,1590671246.86314
10,1.56228e-39,2020-05-28-16:06:45,6623,40,1590671246.87838
11,1.563e-39,2020-05-28-16:06:45,6623,40,1590671246.88207
12,1.56371e-39,2020-05-28-16:06:45,6623,40,1590671246.88583
13,-107500.0,2020-05-28-16:06:45,6623,40,1590671246.89079
14,-125.659,2020-05-28-16:06:45,6623,40,1590671246.89543
15,-110.429,2020-05-28-16:06:45,6623,40,1590671246.90012
16,-121.648,2020-05-28-16:06:45,6623,40,1590671246.90433
17,-0.000205078,2020-05-28-16:06:45,6623,40,1590671246.90929
18,-5.37109e-05,2020-05-28-16:06:45,6623,40,1590671246.91362
19,-3.41797e-05,2020-05-28-16:06:45,6623,40,1590671246.91774
20,9.27735e-05,2020-05-28-16:06:45,6623,40,1590671246.9218
9,1.56156e-39,2020-05-28-16:06:45,6623,41,1590671247.92822
10,1.56228e-39,2020-05-28-16:06:45,6623,41,1590671247.94478
11,1.563e-39,2020-05-28-16:06:45,6623,41,1590671247.94924
12,1.56371e-39,2020-05-28-16:06:45,6623,41,1590671247.95371
13,-107499.0,2020-05-28-16:06:45,6623,41,1590671247.95878
14,-125.659,2020-05-28-16:06:45,6623,41,1590671247.96337
15,-110.431,2020-05-28-16:06:45,6623,41,1590671247.96749
16,-121.644,2020-05-28-16:06:45,6623,41,1590671247.97146
17,-1.95313e-05,2020-05-28-16:06:45,6623,41,1590671247.97617
18,0.000219727,2020-05-28-16:06:45,6623,41,1590671247.98081
19,-2.44141e-05,2020-05-28-16:06:45,6623,41,1590671247.98517
20,0.000175781,2020-05-28-16:06:45,6623,41,1590671247.98972
9,1.56156e-39,2020-05-28-16:06:45,6623,42,1590671248.99647
10,1.56228e-39,2020-05-28-16:06:45,6623,42,1590671249.01252
11,1.563e-39,2020-05-28-16:06:45,6623,42,1590671249.01646
12,1.56371e-39,2020-05-28-16:06:45,6623,42,1590671249.02038
13,-107502.0,2020-05-28-16:06:45,6623,42,1590671249.02472
14,-125.671,2020-05-28-16:06:45,6623,42,1590671249.02865
15,-110.429,2020-05-28-16:06:45,6623,42,1590671249.03265
16,-121.64,2020-05-28-16:06:45,6623,42,1590671249.03653
17,-0.000249023,2020-05-28-16:06:45,6623,42,1590671249.0413
18,-3.90625e-05,2020-05-28-16:06:45,6623,42,1590671249.04516
19,0.000126953,2020-05-28-16:06:45,6623,42,1590671249.04904
20,0.000102539,2020-05-28-16:06:45,6623,42,1590671249.05291
9,1.56156e-39,2020-05-28-16:06:45,6623,43,1590671250.05923
10,1.56228e-39,2020-05-28-16:06:45,6623,43,1590671250.06667
11,1.563e-39,2020-05-28-16:06:45,6623,43,1590671250.07121
12,1.56371e-39,2020-05-28-16:06:45,6623,43,1590671250.07575
13,-107503.0,2020-05-28-16:06:45,6623,43,1590671250.08076
14,-125.671,2020-05-28-16:06:45,6623,43,1590671250.08538
15,-110.427,2020-05-28-16:06:45,6623,43,1590671250.08998
16,-121.639,2020-05-28-16:06:45,6623,43,1590671250.09449
17,-4.88281e-05,2020-05-28-16:06:45,6623,43,1590671250.09964
18,2.44141e-05,2020-05-28-16:06:45,6623,43,1590671250.10412
19,0.000131836,2020-05-28-16:06:45,6623,43,1590671250.10831
20,0.000258789,2020-05-28-16:06:45,6623,43,1590671250.11284
9,1.56156e-39,2020-05-28-16:06:45,6623,44,1590671251.11992
10,1.56228e-39,2020-05-28-16:06:45,6623,44,1590671251.13438
11,1.563e-39,2020-05-28-16:06:45,6623,44,1590671251.13663
12,1.56371e-39,2020-05-28-16:06:45,6623,44,1590671251.13913
13,-107504.0,2020-05-28-16:06:45,6623,44,1590671251.14208
14,-125.669,2020-05-28-16:06:45,6623,44,1590671251.14478
15,-110.429,2020-05-28-16:06:45,6623,44,1590671251.14761
16,-121.646,2020-05-28-16:06:45,6623,44,1590671251.15031
17,-0.000126953,2020-05-28-16:06:45,6623,44,1590671251.15364
18,0.000249023,2020-05-28-16:06:45,6623,44,1590671251.15616
19,0.000380859,2020-05-28-16:06:45,6623,44,1590671251.15843
20,-9.76563e-06,2020-05-28-16:06:45,6623,44,1590671251.16078
9,1.56156e-39,2020-05-28-16:06:45,6623,45,1590671252.16505
10,1.56228e-39,2020-05-28-16:06:45,6623,45,1590671252.17946
11,1.563e-39,2020-05-28-16:06:45,6623,45,1590671252.18192
12,1.56371e-39,2020-05-28-16:06:45,6623,45,1590671252.18451
13,-107504.0,2020-05-28-16:06:45,6623,45,1590671252.18747
14,-125.671,2020-05-28-16:06:45,6623,45,1590671252.19049
15,-110.427,2020-05-28-16:06:45,6623,45,1590671252.19323
16,-121.643,2020-05-28-16:06:45,6623,45,1590671252.19598
17,-0.000249023,2020-05-28-16:06:45,6623,45,1590671252.19951
18,-9.76563e-06,2020-05-28-16:06:45,6623,45,1590671252.20244
19,0.000322266,2020-05-28-16:06:45,6623,45,1590671252.20507
20,0.000205078,2020-05-28-16:06:45,6623,45,1590671252.2075
9,1.56156e-39,2020-05-28-16:06:45,6623,46,1590671253.21224
10,1.56228e-39,2020-05-28-16:06:45,6623,46,1590671253.22686
11,1.563e-39,2020-05-28-16:06:45,6623,46,1590671253.22951
12,1.56371e-39,2020-05-28-16:06:45,6623,46,1590671253.23225
13,-107502.0,2020-05-28-16:06:45,6623,46,1590671253.23557
14,-125.668,2020-05-28-16:06:45,6623,46,1590671253.23834
15,-110.42,2020-05-28-16:06:45,6623,46,1590671253.24127
16,-121.643,2020-05-28-16:06:45,6623,46,1590671253.24406
17,-0.000258789,2020-05-28-16:06:45,6623,46,1590671253.24765
18,7.8125e-05,2020-05-28-16:06:45,6623,46,1590671253.25022
19,0.000112305,2020-05-28-16:06:45,6623,46,1590671253.25251
20,0.000205078,2020-05-28-16:06:45,6623,46,1590671253.25474
9,1.56156e-39,2020-05-28-16:06:45,6623,47,1590671254.25951
10,1.56228e-39,2020-05-28-16:06:45,6623,47,1590671254.2739
11,1.563e-39,2020-05-28-16:06:45,6623,47,1590671254.27941
12,1.56371e-39,2020-05-28-16:06:45,6623,47,1590671254.2818
13,-107498.0,2020-05-28-16:06:45,6623,47,1590671254.28445
14,-125.665,2020-05-28-16:06:45,6623,47,1590671254.28696
15,-110.427,2020-05-28-16:06:45,6623,47,1590671254.28926
16,-121.64,2020-05-28-16:06:45,6623,47,1590671254.29152
17,-0.000302734,2020-05-28-16:06:45,6623,47,1590671254.2945
18,0.000131836,2020-05-28-16:06:45,6623,47,1590671254.29716
19,0.000288086,2020-05-28-16:06:45,6623,47,1590671254.29971
20,0.000180664,2020-05-28-16:06:45,6623,47,1590671254.30211
9,1.56156e-39,2020-05-28-16:06:45,6623,48,1590671255.30664
10,1.56228e-39,2020-05-28-16:06:45,6623,48,1590671255.3224
11,1.563e-39,2020-05-28-16:06:45,6623,48,1590671255.32684
12,1.56371e-39,2020-05-28-16:06:45,6623,48,1590671255.3312
13,-107500.0,2020-05-28-16:06:45,6623,48,1590671255.33609
14,-125.662,2020-05-28-16:06:45,6623,48,1590671255.34067
15,-110.434,2020-05-28-16:06:45,6623,48,1590671255.34519
16,-121.64,2020-05-28-16:06:45,6623,48,1590671255.34937
17,-0.000415039,2020-05-28-16:06:45,6623,48,1590671255.35432
18,-4.88281e-06,2020-05-28-16:06:45,6623,48,1590671255.3587
19,0.000263672,2020-05-28-16:06:45,6623,48,1590671255.36279
20,3.90625e-05,2020-05-28-16:06:45,6623,48,1590671255.36678
9,1.56156e-39,2020-05-28-16:06:45,6623,49,1590671256.37327
10,1.56228e-39,2020-05-28-16:06:45,6623,49,1590671256.38953
11,1.563e-39,2020-05-28-16:06:45,6623,49,1590671256.39359
12,1.56371e-39,2020-05-28-16:06:45,6623,49,1590671256.39743
13,-107501.0,2020-05-28-16:06:45,6623,49,1590671256.40257
14,-125.661,2020-05-28-16:06:45,6623,49,1590671256.40716
15,-110.427,2020-05-28-16:06:45,6623,49,1590671256.41174
16,-121.644,2020-05-28-16:06:45,6623,49,1590671256.4161
17,-0.000219727,2020-05-28-16:06:45,6623,49,1590671256.42136
18,4.88281e-05,2020-05-28-16:06:45,6623,49,1590671256.42575
19,0.000112305,2020-05-28-16:06:45,6623,49,1590671256.43012
20,0.000117188,2020-05-28-16:06:45,6623,49,1590671256.43442
9,1.56156e-39,2020-05-28-16:06:45,6623,50,1590671257.44112
10,1.56228e-39,2020-05-28-16:06:45,6623,50,1590671257.4577
11,1.563e-39,2020-05-28-16:06:45,6623,50,1590671257.46218
12,1.56371e-39,2020-05-28-16:06:45,6623,50,1590671257.46653
13,-107502.0,2020-05-28-16:06:45,6623,50,1590671257.47132
14,-125.66,2020-05-28-16:06:45,6623,50,1590671257.47567
15,-110.42,2020-05-28-16:06:45,6623,50,1590671257.48002
16,-121.648,2020-05-28-16:06:45,6623,50,1590671257.48431
17,-0.000253906,2020-05-28-16:06:45,6623,50,1590671257.48957
18,0.00012207,2020-05-28-16:06:45,6623,50,1590671257.49393
19,2.92969e-05,2020-05-28-16:06:45,6623,50,1590671257.49834
20,1.46484e-05,2020-05-28-16:06:45,6623,50,1590671257.50245
9,1.56156e-39,2020-05-28-16:06:45,6623,51,1590671258.50899
10,1.56228e-39,2020-05-28-16:06:45,6623,51,1590671258.52553
11,1.563e-39,2020-05-28-16:06:45,6623,51,1590671258.53001
12,1.56371e-39,2020-05-28-16:06:45,6623,51,1590671258.5345
13,-107505.0,2020-05-28-16:06:45,6623,51,1590671258.53954
14,-125.658,2020-05-28-16:06:45,6623,51,1590671258.54407
15,-110.42,2020-05-28-16:06:45,6623,51,1590671258.54869
16,-121.642,2020-05-28-16:06:45,6623,51,1590671258.55312
17,-0.000151367,2020-05-28-16:06:45,6623,51,1590671258.55813
18,0.0,2020-05-28-16:06:45,6623,51,1590671258.56243
19,9.76563e-06,2020-05-28-16:06:45,6623,51,1590671258.56646
20,-5.37109e-05,2020-05-28-16:06:45,6623,51,1590671258.5705
9,1.56156e-39,2020-05-28-16:06:45,6623,52,1590671259.57696
10,1.56228e-39,2020-05-28-16:06:45,6623,52,1590671259.59352
11,1.563e-39,2020-05-28-16:06:45,6623,52,1590671259.59794
12,1.56371e-39,2020-05-28-16:06:45,6623,52,1590671259.60251
13,-107502.0,2020-05-28-16:06:45,6623,52,1590671259.60749
14,-125.656,2020-05-28-16:06:45,6623,52,1590671259.61183
15,-110.428,2020-05-28-16:06:45,6623,52,1590671259.616
16,-121.644,2020-05-28-16:06:45,6623,52,1590671259.61996
17,-0.000283203,2020-05-28-16:06:45,6623,52,1590671259.62487
18,-4.88281e-06,2020-05-28-16:06:45,6623,52,1590671259.63023
19,0.000195313,2020-05-28-16:06:45,6623,52,1590671259.63497
20,7.32422e-05,2020-05-28-16:06:45,6623,52,1590671259.6399
9,1.56156e-39,2020-05-28-16:06:45,6623,53,1590671260.64701
10,1.56228e-39,2020-05-28-16:06:45,6623,53,1590671260.66148
11,1.563e-39,2020-05-28-16:06:45,6623,53,1590671260.66379
12,1.56371e-39,2020-05-28-16:06:45,6623,53,1590671260.66618
13,-107498.0,2020-05-28-16:06:45,6623,53,1590671260.66962
14,-125.657,2020-05-28-16:06:45,6623,53,1590671260.67228
15,-110.419,2020-05-28-16:06:45,6623,53,1590671260.67474
16,-121.647,2020-05-28-16:06:45,6623,53,1590671260.67718
17,-0.000151367,2020-05-28-16:06:45,6623,53,1590671260.68032
18,-1.95313e-05,2020-05-28-16:06:45,6623,53,1590671260.68306
19,-8.30078e-05,2020-05-28-16:06:45,6623,53,1590671260.68523
20,6.34766e-05,2020-05-28-16:06:45,6623,53,1590671260.68743
9,1.56156e-39,2020-05-28-16:06:45,6623,54,1590671261.69159
10,1.56228e-39,2020-05-28-16:06:45,6623,54,1590671261.69683
11,1.563e-39,2020-05-28-16:06:45,6623,54,1590671261.69943
12,1.56371e-39,2020-05-28-16:06:45,6623,54,1590671261.70257
13,-107500.0,2020-05-28-16:06:45,6623,54,1590671261.70593
14,-125.655,2020-05-28-16:06:45,6623,54,1590671261.70874
15,-110.423,2020-05-28-16:06:45,6623,54,1590671261.71167
16,-121.642,2020-05-28-16:06:45,6623,54,1590671261.71457
17,-6.34766e-05,2020-05-28-16:06:45,6623,54,1590671261.71817
18,-6.83594e-05,2020-05-28-16:06:45,6623,54,1590671261.72093
19,8.30078e-05,2020-05-28-16:06:45,6623,54,1590671261.72342
20,9.76563e-05,2020-05-28-16:06:45,6623,54,1590671261.72584
9,1.56156e-39,2020-05-28-16:06:45,6623,55,1590671262.73088
10,1.56228e-39,2020-05-28-16:06:45,6623,55,1590671262.74566
11,1.563e-39,2020-05-28-16:06:45,6623,55,1590671262.74863
12,1.56371e-39,2020-05-28-16:06:45,6623,55,1590671262.75122
13,-107501.0,2020-05-28-16:06:45,6623,55,1590671262.7558
14,-125.661,2020-05-28-16:06:45,6623,55,1590671262.75879
15,-110.428,2020-05-28-16:06:45,6623,55,1590671262.76141
16,-121.642,2020-05-28-16:06:45,6623,55,1590671262.76368
17,-0.00043457,2020-05-28-16:06:45,6623,55,1590671262.76674
18,7.32422e-05,2020-05-28-16:06:45,6623,55,1590671262.76886
19,0.000112305,2020-05-28-16:06:45,6623,55,1590671262.77095
20,0.000131836,2020-05-28-16:06:45,6623,55,1590671262.77305
9,1.56156e-39,2020-05-28-16:06:45,6623,56,1590671263.77715
10,1.56228e-39,2020-05-28-16:06:45,6623,56,1590671263.79171
11,1.563e-39,2020-05-28-16:06:45,6623,56,1590671263.79402
12,1.56371e-39,2020-05-28-16:06:45,6623,56,1590671263.79654
13,-107504.0,2020-05-28-16:06:45,6623,56,1590671263.79932
14,-125.659,2020-05-28-16:06:45,6623,56,1590671263.8016
15,-110.425,2020-05-28-16:06:45,6623,56,1590671263.80367
16,-121.651,2020-05-28-16:06:45,6623,56,1590671263.80569
17,-0.0003125,2020-05-28-16:06:45,6623,56,1590671263.80835
18,3.41797e-05,2020-05-28-16:06:45,6623,56,1590671263.81043
19,0.000161133,2020-05-28-16:06:45,6623,56,1590671263.81278
20,3.41797e-05,2020-05-28-16:06:45,6623,56,1590671263.81482
9,1.56156e-39,2020-05-28-16:06:45,6623,57,1590671264.81895
10,1.56228e-39,2020-05-28-16:06:45,6623,57,1590671264.82474
11,1.563e-39,2020-05-28-16:06:45,6623,57,1590671264.82765
12,1.56371e-39,2020-05-28-16:06:45,6623,57,1590671264.83066
13,-107503.0,2020-05-28-16:06:45,6623,57,1590671264.83412
14,-125.66,2020-05-28-16:06:45,6623,57,1590671264.83763
15,-110.431,2020-05-28-16:06:45,6623,57,1590671264.84122
16,-121.646,2020-05-28-16:06:45,6623,57,1590671264.84487
17,-0.00027832,2020-05-28-16:06:45,6623,57,1590671264.84969
18,9.76563e-05,2020-05-28-16:06:45,6623,57,1590671264.85385
19,0.000249023,2020-05-28-16:06:45,6623,57,1590671264.85779
20,8.30078e-05,2020-05-28-16:06:45,6623,57,1590671264.86194
9,1.56156e-39,2020-05-28-16:06:45,6623,58,1590671265.86886
10,1.56228e-39,2020-05-28-16:06:45,6623,58,1590671265.88546
11,1.563e-39,2020-05-28-16:06:45,6623,58,1590671265.88991
12,1.56371e-39,2020-05-28-16:06:45,6623,58,1590671265.89428
13,-107502.0,2020-05-28-16:06:45,6623,58,1590671265.89921
14,-125.647,2020-05-28-16:06:45,6623,58,1590671265.90377
15,-110.426,2020-05-28-16:06:45,6623,58,1590671265.90807
16,-121.645,2020-05-28-16:06:45,6623,58,1590671265.91253
17,-0.000209961,2020-05-28-16:06:45,6623,58,1590671265.91802
18,-1.95313e-05,2020-05-28-16:06:45,6623,58,1590671265.92265
19,0.000117188,2020-05-28-16:06:45,6623,58,1590671265.92719
20,6.34766e-05,2020-05-28-16:06:45,6623,58,1590671265.93149
9,1.56156e-39,2020-05-28-16:06:45,6623,59,1590671266.93823
10,1.56228e-39,2020-05-28-16:06:45,6623,59,1590671266.95476
11,1.563e-39,2020-05-28-16:06:45,6623,59,1590671266.95926
12,1.56371e-39,2020-05-28-16:06:45,6623,59,1590671266.96365
13,-107501.0,2020-05-28-16:06:45,6623,59,1590671266.96868
14,-125.674,2020-05-28-16:06:45,6623,59,1590671266.97319
15,-110.424,2020-05-28-16:06:45,6623,59,1590671266.97745
16,-121.642,2020-05-28-16:06:45,6623,59,1590671266.9819
17,-0.000195313,2020-05-28-16:06:45,6623,59,1590671266.98696
18,0.000136719,2020-05-28-16:06:45,6623,59,1590671266.99118
19,6.83594e-05,2020-05-28-16:06:45,6623,59,1590671266.99524
20,0.000117188,2020-05-28-16:06:45,6623,59,1590671266.99928
9,1.56156e-39,2020-05-28-16:06:45,6623,60,1590671268.00566
10,1.56228e-39,2020-05-28-16:06:45,6623,60,1590671268.02217
11,1.563e-39,2020-05-28-16:06:45,6623,60,1590671268.02656
12,1.56371e-39,2020-05-28-16:06:45,6623,60,1590671268.03103
13,-107500.0,2020-05-28-16:06:45,6623,60,1590671268.03571
14,-125.672,2020-05-28-16:06:45,6623,60,1590671268.04024
15,-110.428,2020-05-28-16:06:45,6623,60,1590671268.04477
16,-121.643,2020-05-28-16:06:45,6623,60,1590671268.04926
17,-0.000170898,2020-05-28-16:06:45,6623,60,1590671268.0544
18,-2.44141e-05,2020-05-28-16:06:45,6623,60,1590671268.05869
19,0.000151367,2020-05-28-16:06:45,6623,60,1590671268.06279
20,1.46484e-05,2020-05-28-16:06:45,6623,60,1590671268.06664
9,1.56156e-39,2020-05-28-16:06:45,6623,61,1590671269.07291
10,1.56228e-39,2020-05-28-16:06:45,6623,61,1590671269.08891
11,1.563e-39,2020-05-28-16:06:45,6623,61,1590671269.09283
12,1.56371e-39,2020-05-28-16:06:45,6623,61,1590671269.09668
13,-107500.0,2020-05-28-16:06:45,6623,61,1590671269.10128
14,-125.671,2020-05-28-16:06:45,6623,61,1590671269.10583
15,-110.424,2020-05-28-16:06:45,6623,61,1590671269.11028
16,-121.642,2020-05-28-16:06:45,6623,61,1590671269.11433
17,-0.000209961,2020-05-28-16:06:45,6623,61,1590671269.11892
18,0.000136719,2020-05-28-16:06:45,6623,61,1590671269.12893
19,0.000341797,2020-05-28-16:06:45,6623,61,1590671269.13348
20,0.000249023,2020-05-28-16:06:45,6623,61,1590671269.13777
9,1.56156e-39,2020-05-28-16:06:45,6623,62,1590671270.14479
10,1.56228e-39,2020-05-28-16:06:45,6623,62,1590671270.15171
11,1.563e-39,2020-05-28-16:06:45,6623,62,1590671270.15563
12,1.56371e-39,2020-05-28-16:06:45,6623,62,1590671270.15965
13,-107501.0,2020-05-28-16:06:45,6623,62,1590671270.16391
14,-125.667,2020-05-28-16:06:45,6623,62,1590671270.16776
15,-110.425,2020-05-28-16:06:45,6623,62,1590671270.17159
16,-121.649,2020-05-28-16:06:45,6623,62,1590671270.17542
17,-9.27735e-05,2020-05-28-16:06:45,6623,62,1590671270.18014
18,0.000234375,2020-05-28-16:06:45,6623,62,1590671270.18399
19,2.92969e-05,2020-05-28-16:06:45,6623,62,1590671270.18782
20,8.78906e-05,2020-05-28-16:06:45,6623,62,1590671270.19169
9,1.56156e-39,2020-05-28-16:06:45,6623,63,1590671271.19746
10,1.56228e-39,2020-05-28-16:06:45,6623,63,1590671271.21292
11,1.563e-39,2020-05-28-16:06:45,6623,63,1590671271.21539
12,1.56371e-39,2020-05-28-16:06:45,6623,63,1590671271.21777
13,-107504.0,2020-05-28-16:06:45,6623,63,1590671271.22058
14,-125.667,2020-05-28-16:06:45,6623,63,1590671271.22312
15,-110.429,2020-05-28-16:06:45,6623,63,1590671271.22553
16,-121.642,2020-05-28-16:06:45,6623,63,1590671271.2278
17,-0.000253906,2020-05-28-16:06:45,6623,63,1590671271.23205
18,-4.88281e-06,2020-05-28-16:06:45,6623,63,1590671271.23549
19,0.000180664,2020-05-28-16:06:45,6623,63,1590671271.23838
20,-3.41797e-05,2020-05-28-16:06:45,6623,63,1590671271.24136
9,1.56156e-39,2020-05-28-16:06:45,6623,64,1590671272.24662
10,1.56228e-39,2020-05-28-16:06:45,6623,64,1590671272.26342
11,1.563e-39,2020-05-28-16:06:45,6623,64,1590671272.26777
12,1.56371e-39,2020-05-28-16:06:45,6623,64,1590671272.27184
13,-107504.0,2020-05-28-16:06:45,6623,64,1590671272.27648
14,-125.664,2020-05-28-16:06:45,6623,64,1590671272.27995
15,-110.426,2020-05-28-16:06:45,6623,64,1590671272.28337
16,-121.644,2020-05-28-16:06:45,6623,64,1590671272.28666
17,-0.000234375,2020-05-28-16:06:45,6623,64,1590671272.29061
18,0.000302734,2020-05-28-16:06:45,6623,64,1590671272.29341
19,0.000283203,2020-05-28-16:06:45,6623,64,1590671272.29614
